From-User;From-User-Id;Language;Text;;Retweet-Count;Id;;;
Debiairin;1580034127478239232;in;@Santi_nya Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/HD1VJozdEZ;;,0;1658069845664210945;;;
Debiairin;1580034127478239232;in;@Santi_nya Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/ozHqUwVPVB;;,0;1658069823254044673;;;
Ka;866451316930772992;in;@GrabID Jwbn: Grabfood dine in Voucherr #ngeGrabFood #BebasSeenaknya;;,0;1658069784121192449;;;
Grab Indonesia;2322081114;in;@bae_sheren Sama-sama Kak ?? -Carla;;,0;1658068769548431360;;;
Ka;866451316930772992;in;@GrabID Voucher grabfood dine in. byar makan di luar murah. #ngeGrabFood #BebasSeenaknya;;,0;1658068062128734209;;;
-;1185504553136865281;in;@cachiatto @GrabID huhu bersyukurrr??;;,0;1658066392451776512;;;
Sak.;2204946600;in;@GrabID balangan;;,0;1658063982782185473;;;
Lurah Yaman;1294512266767773696;in;@GrabID Indonesia min;;,0;1658061461930008577;;;
Narrayana;69235465;in;Bagaimana tanggungjawab @gojekindonesia @GrabID @MaximMag @ShopeeID dan yang lainnya. Ketika mereka terkena opik saja beralasan beraneka ragam agar tidak keluar dana, bekum bonus mereka yang dihapus. Dan selalu beralasan jumlah customer berkurang, tapi mitra drivermu nertamnah https://t.co/idMCAKPRsc;;,0;1658060156570316800;;;
Grab Indonesia;2322081114;in;@dindaasaputri Bukan ????;;,0;1658058773674745856;;;
Dinda AS.;122048805;in;@GrabID NTT ya?;;,0;1658058484922068993;;;
Grab Indonesia;2322081114;in;@jogmfs Ikutan ya nderr ? https://t.co/WP0yEVH418;;,0;1658057564968603648;;;
Nuraji25;1225820206456377347;in;Bismillahirrahmanirrahim bulan depan semoga bisa pejuang @GrabID ?? https://t.co/FxyCu0pBzQ;;,0;1658056998745939968;;;
Narrayana;69235465;in;Sedih melihat mitra2 driver @gojekindonesia @GrabID @MaximMag @ShopeeID karena ketololan pola berpikir aplikator yang tidak bisa melihat kebawah. Yang dipikir hanya keuntungan. https://t.co/qSDTXIAObV;;,0;1658056886086955009;;;
Mawar;1211819988538904576;in;@GrabID Mon maap min jarang piknik;;,0;1658056484809486337;;;
Nuraji25;1225820206456377347;in;Orderan nya kemana ya @GrabID ..;;,0;1658056141346308100;;;
lala??;1314356953263427584;in;@gladgabriella @GrabID itu orang masak sambil waxing apa begimaneee;;,0;1658055775640760320;;;
Grab Indonesia;2322081114;in;Ada yg bisa nebak salah satu lokasi dari foto ini nggak? ?;;1,0;1658055592022536192;;;
Grab Indonesia;2322081114;in;@whoperjr Halo Kak, aku akan lanjutkan di DM yaa. Terima kasih ??? - Cahyo;;,0;1658054874058326016;;;
Grab Indonesia;2322081114;in;@AlfiatulUmroh Halo Kak, mohon maaf banget yaa Kak jadi gak nyaman, supaya bisa aku bantu cek boleh infoin di DM yaa, ketik #Bantuan di DM agar terhubung langsung dengan agent. Terima kasih ??? - Cahyo;;,0;1658052230317244416;;;
Grab Indonesia;2322081114;in;"@Dioscurians Mohon maaf jd bikin ga nyaman ?? Aku bantu cek lebih lanjut, mohon DM aku cukup dengan ketik format #Bantuan atau ketik 'Chat dengan Agent' ya kak supaya bisa terhubung langsung dgn aku dan teman2 aku. Terima kasih ?? -Takur
https://t.co/UmXsKP6rRa";;,0;1658050112453771264;;;
Nying;1461487670;in;"Halo @GrabID perbedaan grab biasa dengan yang plus apa ya? Saya order yang plus dengan harapan dapat mobil yang nyaman, at least innova. tapi kenapa dapetnya mobil grab yang seharga grab biasa?
Saya order yang plus juga karena saya sedang hamil besar, butuh naik mobil yang nyaman https://t.co/nsr7fUv3w3";;,0;1658049611142160386;;;
Chan;93895735;in;Pesan Grabfood @GrabID ga nyampe2 anjir udah 90 menit tulisannya sedang diantar. Mana ga jelas lg ga bisa chat;;,0;1658048886622289923;;;
Grab Indonesia;2322081114;in;@sant1k4 Siap Kak. DM-nya sudah direspon ya. Terima kasih?????? -Yeti;;,0;1658045618806484993;;;
arin;2526950322;in;@GrabID Tolong cel DM dong, bot ga bisa baca screenshot. Saya ada kendala;;,0;1658043222831280129;;;
muhammad karim;1596839412419407873;in;"@GrabID Hallo

Jawabannya : Voucher GrabFood Dine In #ngeGrabFood

Ayo ikutan hadiahnya menarik & wajib banget follow @GrabID banyak infomenariknya guys
@AnitaAnwar_ @Muhib26_ @Annajmussaaqib @UR0FA @BPoer94 

Makin maju buat grab sukses terus makin berkembang dan maju kedepannya ??????";;,0;1658041570678181889;;;
Debiairin;1580034127478239232;in;@Santi_nya @GrabID Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/T1uZnnEmI0;;,0;1658040866718777344;;;
Debiairin;1580034127478239232;in;@Santi_nya Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/HolI4ysHp5;;,0;1658040828940677120;;;
Debiairin;1580034127478239232;in;@Santi_nya Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/IWVX8yTIda;;,0;1658040800553631746;;;
Debiairin;1580034127478239232;in;@Santi_nya Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/d0wpNHoVqD;;,0;1658040746623270913;;;
Iduy;71721511;in;"Beberapa kali istri dapet ojek online baik motor atau mobil yang supirnya kurang hati-hati atau kadang kebut-kebutan (untuk tolak ukur ibu hamil ya maksudnya).

Semoga ada fitur tambahan untuk ibu hamil jadi supirnya lebih hati-hati bawanya.

Cc: @gojekindonesia @GrabID";;,0;1658038539278483456;;;
Grab Indonesia;2322081114;in;@saturncron Hai Kak. Aku cek DM Kakak belum masuk nih. Boleh ya Kak untuk DM ulang dengan menggunakan format #Bantuan agar chat Kakak bisa dialihkan ke aku atau rekan aku ya Kak. Terima kasih??? -Yeti;;,0;1658037127194746880;;;
nini jen;912701582860443648;in;@GrabID Baik ka, makasih untuk informasinya??;;,0;1658035250700886017;;;
taa.;1266474185729040384;in;@GrabID min tolong buka DM saya dong, saya butuh manusia yang menjawab. Bukan bot terus, dia gak paham yang saya tanyain??;;,0;1658034236769828864;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ????????????????????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033629426229248;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ??????????????????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033612695154689;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ????????????????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033587743240192;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ??????????????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033562443223040;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ????????????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033541777883140;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ??????????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033516318429184;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ????????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033448869834753;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ??????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033409929904128;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ????????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033377264689153;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ??????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033348537884672;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ????

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033211333820416;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat ??

#ngeGrabFood 
#BebasSeenaknya";;,0;1658033084409978885;;;
Grab Indonesia;2322081114;in;@fhkdkoo Supaya bisa langsung terhubung dengan agent jangan lupa klik #Bantuan di DM ya Kak ?? -Yanti;;,0;1658033056710815749;;;
Grab Indonesia;2322081114;in;"@MadnurNuriyah Duh kak maaf banget yah, soal biaya lain-lain ini mohon bisa info lebih lanjut di dm yah. Thank youuu ?? - Jaenal
https://t.co/UmXsKP6rRa";;,0;1658033042974457856;;;
hib ?;895911270003507200;in;"@GrabID GrabFood Dine-in Voucher

~ Makan di restoran lebih murah dan nikmat, selain review akurat juga banyak promo hemat.

#ngeGrabFood 
#BebasSeenaknya";;,0;1658032988704362497;;;
hendra kusuma dharmawan koo;1597450798513811456;in;@GrabID Terimakasih atas respon dan bantuan nya ka;;,0;1658032444099137537;;;
hendra kusuma dharmawan koo;1597450798513811456;in;@GrabID Selamat siang menjelang sore kak untuk responnya udah sempat atau belum Saya masih menunggu arahan dari  @GrabID;;,0;1658031935430742017;;;
???????_ ??????;3251606779;in;Grab kenapa ya sekarang ada biaya lain-lain? padahal nggk bayar apa2, tol atau parkir pun nggk.... jarak perjalanan deket juga. Jadi kapok weh, beda di aplikasi pas pesan dgn saldo terpotong pas sudah sampe tujuan, jadi lebih mahal. Dipotong Tnp sepengetahuan penumpang @GrabID;;,0;1658031880489549824;;;
Grab Indonesia;2322081114;in;@AndariniLukita Okay, aku bantu cek dm-nya yah kak ?? - Jaenal;;,0;1658031709043183616;;;
Musdalifah Saleh;1120879016553005056;in;"@Santi_nya Aku sering beli beras di GrabMart

@GrabID";;,0;1658029244981850115;;;
hendra kusuma dharmawan koo;1597450798513811456;in;@GrabID Sudah saya DM, ka. Sedang menunggu respon dari @GrabID;;,0;1658028162222292992;;;
lukita;219520483;in;@GrabID cek dm min;;,0;1658027756448526336;;;
Narrayana;69235465;in;@BuayaUbanan Dan sayangnya @gojekindonesia @GrabID @ShopeeID @MaximMag tidak melihat itu dan tutup mata. Karena begitu bodoh dan tolol tidak memperhatikan driver dan penggunanya.;;,0;1658027091366129664;;;
Grab Indonesia;2322081114;in;@Fauzan20hidayat Supaya bisa aku bantu cek lebih lanjut terkait hal ini Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti https://t.co/UmXsKP6rRa;;,0;1658027044662558720;;;
Fauzanhidayat??;955775806780788736;in;Hallo grab, ini akun ane di cuekin bae, sedangkan orang bulak balik terus, mandang tingkatan kek gojek kah sekarang?@GrabID;;1,0;1658026443803353090;;;
Grab Indonesia;2322081114;in;@valkyriesero Maaf bikin Kakak ga nyaman?? Untuk laporannya, Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti https://t.co/UmXsKP6rRa;;,0;1658025528622972929;;;
hendra kusuma dharmawan koo;1597450798513811456;in;@GrabID Saya udah di restonya dia nggak merasa buka aplikasi sampai dia pastiin lagi nginstal ulang;;,0;1658025388344487938;;;
hendra kusuma dharmawan koo;1597450798513811456;in;@GrabID Kak ada kendala lagi kak di resto baru ini resto udah lama tutup aplikasinya kebuka otomatis ya;;,0;1658025317364301825;;;
Grab Indonesia;2322081114;in;@fhkdkoo Maaf Kak sudah bikin ga nyaman ?? Supaya bisa aku bantu cek lebih lanjut terkait hal ini Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti https://t.co/UmXsKP6rRa;;,0;1658025147759206402;;;
hendra kusuma dharmawan koo;1597450798513811456;in;Saya tunggu responnya ini ditungguin juga sama x pihak resto @GrabID;;,0;1658024245597974529;;;
La;939862047277248512;in;@GrabID min driver emang boleh minta additional cost ya? masa sy order grabexpress car yg barangnya gak sampe 100kg bahkan 50kg aja gaada drivernya minta tambahan diluar harga grab;;,0;1658023958309117955;;;
hendra kusuma dharmawan koo;1597450798513811456;in;@GrabID , saya driver saya dapat orderan grabfood cuma setelah sampai di posisinya restonya udah lama tutup aplikasinya udah dihapus. Ini driver pick up nya gimana kalau resto tutup aplikasinya dibuka otomatis;;,0;1658023848598720513;;;
??;1525262155;in;@Santi_nya Kalo aku sih ya sering beli air mineral di GrabMart buat stok minum kucing2ku yg ucullll???? @GrabID salam dr Minnie dan Mocha yhhhhh https://t.co/0rUj9ZLNhc;;,0;1658023170828562432;;;
.;145954077;in;@Zulfamuu @GrabID hokkyy nyaa berkali kali yaa ??;;,0;1658022475450683392;;;
Grab Indonesia;2322081114;in;@wongjaw90385437 Baik Kak, bs ketik #Bantuan atau 'Chat dgn Agent' ya;;,0;1658017071836573696;;;
chairul achir;429560241;in;@GrabID udah min, gak bisa nyelesaikan masalah simple, min;;,0;1658016212641779712;;;
Grab Indonesia;2322081114;in;@txtfrombrand Semoga engga ketuker ????;;,0;1658014824851447809;;;
Grab Indonesia;2322081114;in;@kochengfs Kata aku sih, sunblocknya bisa langsung order di GrabMart. ~ xixi;;,0;1658014746577354754;;;
Grab Indonesia;2322081114;in;"@do_aibu18 Jika Kakak berkenan aku bantu cek untuk status laporan Kakak  
Bisa DM aku dengan klik tombol yang ada di atas ya Kak ?? -Yanti";;,0;1658013296577114115;;;
Muh Rei;1495673932791545856;in;@GrabID Mending ambil tindakan sendiri aja @GrabID lama nanganin kasus drivernya;;,0;1658012121207283713;;;
Muh Rei;1495673932791545856;in;@GrabID Udah di telpon cs berkali-kali juga hasilnya nihil percuma;;,0;1658011968287150085;;;
Grab Indonesia;2322081114;in;@do_aibu18 Maaf Kak sudah bikin ga nyaman ?? Supaya bisa aku bantu cek lebih lanjut terkait hal ini Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti https://t.co/UmXsKP6rRa;;,0;1658011685687541760;;;
Muh Rei;1495673932791545856;in;@GrabID kurang tegas dan lama melakukan tindakan atas drivernya melakukan penabrakan yang tidak mau bertangung jawab, udh ngehubungin cs juga jawabannya gitu gitu doang gak tegas sama sekali payah dah kurang cepat nanganin kasus;;,0;1658010642077614081;;;
Grab Indonesia;2322081114;in;"@chairulachir Supaya bisa aku bantu cek lebih lanjut terkait hal ini Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti
https://t.co/UmXsKP6rRa";;,0;1658009524404621312;;;
Grab Indonesia;2322081114;in;@Muhamma37574529 Maaf bikin Kakak ga nyaman?? Untuk laporannya, Kakak bisa ke menu Message/Pesan lalu pilih Kirim Pesan dan cari @GrabID Kakak jg bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti https://t.co/UmXsKP6rRa;;,0;1658009181176348672;;;
chairul achir;429560241;in;@GrabID min, no 806... gak Ada yg angkat?;;,0;1658008795677868034;;;
Muhammad irpan;1281595009456697344;in;@GrabID penjualan cuma 300 rb ampe 2 hari kaga di transfer juga, gimana yang jutaan min?????? https://t.co/tBPj1IYRY9;;,0;1658007790252859392;;;
Arko;1636731882393198592;in;"@GrabID Jawabannya: ""Voucher Grab Food Dine in"" #ngeGrabFood #BebasSeenaknya 5";;,0;1658002574921052160;;;
Arko;1636731882393198592;in;"@GrabID Jawabannya: ""Voucher Grab Food Dine in"" #ngeGrabFood #BebasSeenaknya 4";;,0;1658002551084826625;;;
Arko;1636731882393198592;in;"@GrabID Jawabannya: ""Voucher Grab Food Dine in"" #ngeGrabFood #BebasSeenaknya 3";;,0;1658002531765882883;;;
Arko;1636731882393198592;in;"@GrabID Jawabannya: ""Voucher Grab Food Dine in"" #ngeGrabFood #BebasSeenaknya 2";;,0;1658002505626959873;;;
Arko;1636731882393198592;in;"@GrabID Jawabannya: ""Voucher Grab Food Dine in"" #ngeGrabFood #BebasSeenaknya 1";;,0;1658002472655544320;;;
wiyono;2273303792;in;"@GrabID Argo mau turun lagi nih kalo anyepnya lama 
#jkt, #rupiah,#saham #bitcoin #cantik";;,0;1658001712966406144;;;
Grab Indonesia;2322081114;in;@LeviLivay Baik kak untuk DM dari Kakak udah aku bantu respon yaa. Silakan di cek kembali ???? -Mamat;;,0;1658001323600793600;;;
haechannahceah;1488208458683846656;in;@GrabID minn cdm donggg urgenttt;;,0;1657999720210636800;;;
wiyono;2273303792;in;@GrabID Udah diskon masih anyep ... https://t.co/43MZ62UIXr;;,0;1657998430667681793;;;
Muhammad irpan;1281595009456697344;in;@GrabID min si dedi tidur y;;,0;1657996824811307009;;;
Asdasdasdas;66953215;in;@hrdbacot Ayodong @GrabID buka hitch lg. Buat yg motor jg gpp. Dulu sampe gaji utuh. Bensin, makan siang, makan malem ketutup sama hasil ngehitch. Bahkan msh ada lebihan buat hangout wiken wkwk.;;,0;1657994237286436865;;;
Bagus R.;224166332;in;Apaan “dewmed unsafe” mulu, lagi di Surabaya gak bisa ganti tujuan lagi ke mana-mana https://t.co/8jlwH7GKCn;;,0;1657993353483653127;;;
Grab Indonesia;2322081114;in;@upikabuabuu_ Baik Kak aku segera cek DM dari Kakakk yaa ???? Silakan untuk di tunggu ???? -Mamat;;,0;1657991352179916800;;;
Nabila Khalisha Paramita;1629133081012744192;in;@GrabID tolong cek dm kak;;,0;1657989684705005573;;;
nong;127451221;in;@GrabID Gerceppppp pokonya ya;;,0;1657986215931707392;;;
Grab Indonesia;2322081114;in;@panggilaku_nong Tjakeeep! ???;;,0;1657986129038282752;;;
MbahYamaaa_2;1656233753000435712;in;@GrabID Ngeeenngg, paketttt;;,0;1657985794856873984;;;
wong jawa;1324382856089513985;in;@GrabID Saya sudah dm ,tapi tidak tersambung sambung sama admin ...;;,0;1657984552466518017;;;
Grab Indonesia;2322081114;in;"@paw_pls Terima kasih atas saran dan masukan yang diberikan, hal ini akan kami jadikan bahan pertimbangan serta perhatian ya Kak dan tentunya dijadikan evaluasi untuk perbaikan kedepannya. 
Kalo butuh bantuan mengenai layanan Grab, boleh banget kabarin aku  di DM ya. Have a great day, ...";;,0;1657983997727883264;;;
Grab Indonesia;2322081114;in;"@wongjaw90385437 Hi Kak, maaf atas kendalanya. Aku bantu cek lebih lanjut di DM ya.
DM aku ketik #Bantuan supaya bisa terhubung langsung ya.
Terima kasih ?? ??- Dadang";;,0;1657983996754800640;;;
Grab Indonesia;2322081114;in;"@huapue5 Siang Kak, maaf atas kendalanya. Aku bantu cek lebih lanjut di DM ya.
DM aku ketik #Bantuan supaya bisa terhubung langsung ya.
Terima kasih ?? ??- Dadang";;,0;1657982026316922880;;;
wong jawa;1324382856089513985;in;Halo @GrabID  saya pelaku usaha di grab merchant ,saldo tanggal 14 kok belom cair ke bank ya , mohon penjelasan nya .;;,0;1657981432659337216;;;
Pue Hua;1657978484034240512;in;@GrabID Ovo cash tak bisa di buka;;,0;1657979704924856320;;;
nong;127451221;in;@GrabID Emang ga usah ragu deh sm Grab mah;;,0;1657979508123893760;;;
Lurah Yaman;1294512266767773696;in;@GrabID pas banget buat tanggal tua kayak gini min. bisa berhemat buat nabung beli tiket konser coldplay ??;;,0;1657976835408531456;;;
GedePangrango ?;1064057603997626368;in;RT @GrabID: Ini dia nih rahasia kirim-kirim sampe puas tanpa dompet gak boncos! Dapetin diskon s.d. 50% tiap kirim tanpa batas dengan langg…;;1,0;1657974387851788288;;;
Grab Indonesia;2322081114;in;@bae_sheren Kapasitasnya untuk 2 Orang Dewasa dan 1 Anak-anak ya Kak ?? -Carla;;,0;1657973669048758273;;;
Grab Indonesia;2322081114;in;"Ini dia nih rahasia kirim-kirim sampe puas tanpa dompet gak boncos! Dapetin diskon s.d. 50% tiap kirim tanpa batas dengan langganan paket Ongkir Flat Unlimited!

Psstt…  Sekarang beli paket langganannya GRATIS buat pengguna baru! ???? https://t.co/ECOFn5TRCf https://t.co/vGWDZdG4ln";;1,0;1657972824496308230;;;
nini jen;912701582860443648;in;@GrabID Ini 1 bajaj boleh berapa orang min?;;,0;1657972594107359233;;;
Grab Indonesia;2322081114;in;@Muhamma37574529 Silahkan Kakak bisa DM aku ya supaya bisa dilakukan pengecekan ?? -Carla;;,0;1657972459021410304;;;
Grab Indonesia;2322081114;in;"|??????????????|
              INFO BUAT YANG
             MAU KIRIM PAKET

     KIRIM PAKET SAT SET SAT
       ONGKIRNYA AKU KASIH
      DISKON 50% BIAR KAMU
                    HEMAT
|??????????????|
            ||
(\__/) ||
(O•O)  ||
/        ?";;10,0;1657972068057772033;;;
Grab Indonesia;2322081114;in;@bae_sheren Hai Kak, untuk layanan GrabBajay memang tersedia ya di beberapa lokasi saja ?? Info lebih lengkapnya bisa Kakak temukan disini : https://t.co/uCTBpYjhqF -Carla;;,0;1657971961811836929;;;
Muhammad irpan;1281595009456697344;in;@GrabID Menu bantuan itu z solusi nya;;,0;1657971953544880128;;;
Muhammad irpan;1281595009456697344;in;@GrabID Coba di cek pembayaran penjualan hari di kota bogor min, khusus dengan pencairan bank bca,, delay nya terlalu lama sampai 2 hari... Heran, gojek dengan pembayaran bank bca lancar tiap hari;;,0;1657971676225888256;;;
Averil Emery ??;1588845203019993093;in;RT @SetyawatiYudith: Kenapa ya Grabfood @GrabID kok ga bisa pesan makanan diatas radius 2km ?? https://t.co/80rEnamDyq;;1,0;1657971263569031170;;;
nini jen;912701582860443648;in;@GrabID Min emang ada grab bajaj ya?;;,0;1657969170955534337;;;
Grab Indonesia;2322081114;in;@Arraso4 Selamat siang Kak, Mohon maaf atas ketidaknyamanannya yaa Kak ?? Supaya bisa kami bantu tindaklanjuti mengenai laporannya, silakan hubungi kami melalui DM dengan ketik #Bantuan atau ketik 'Chat dengan Agent' yaa Kak ?? Terima kasih ?? -Dedi;;,0;1657967910290325504;;;
Driver Gabug;1470125431;in;Halo min @GrabID akun saya kenapa ya? Koq tiba² begini? SIM saya baru diperbarui tahun kemarin. Masih berlaku sampai 2027 https://t.co/LIbBfNuQTh;;,0;1657965706850480128;;;
Grab Indonesia;2322081114;in;"@Muhamma37574529 Siang Kak Irpan, maaf atas keluhan pencairannya. Aku bantu cek lebih lanjut di DM ya.
DM aku ketik #Bantuan atau ketik 'Chat dgn Agent' ya kak supaya bisa terhubung langsung ya.
Terima kasih ?? ??- Dadang";;,0;1657964615882670080;;;
Grab Indonesia;2322081114;in;@Muhamma37574529 Halo Kak, bila ada pertanyaan atau kendala silahkan DM kami ya Kak supaya bisa tindaklanjuti ?? Pastikan ketik #Bantuan terlebih dahulu supaya langsung terhubung dengan Agent. Terima kasih ?? -Carla https://t.co/UmXsKP6rRa;;,0;1657963495575662592;;;
Muhammad irpan;1281595009456697344;in;@GrabID min penjualan grab merchant ko lama y, sudah 2 hari gk cair dengan bank BCA... Penjualan gojek dengan bca jo lancar jaya....jangan di telat telatin min duit resto, buat modal belanja ??;;,0;1657961289224949760;;;
Pakdhe Arip ????????;714965442;in;"Min @BPJSTKinfo kalau mau cetak kartu BPJS ketenagakerjaan ke kantor BPJS bisa nggak ya ?
Info dari salah seorang teman ojol, semua driver Grab terdaftar di BPJS ketenagakerjaan.
Cc @GrabID";;,0;1657950651253678080;;;
@@@ quin;1203121099971522560;in;Keren adminnya nyelem berapa tag yh buat jbjb bgini https://t.co/RXR4MIMRN1;;,0;1657950397691228167;;;
Grab Indonesia;2322081114;in;@darumdaribmda Besok-besok beli buah segar buat salad langsung pesen aja di GrabMart Kak?? Dijamin kualitas & gak pake lama nganternya #SejamSampai. Langsung check out di sini Kak????-Mawar https://t.co/HhgvdsBczO;;,0;1657950141700268032;;;
??;1205669094873128960;in;@GrabID Min promonya grabfood sekarang dikit amat deh;;,0;1657950105650200576;;;
Grab Indonesia;2322081114;in;@J_Hanna_ Tenang Kak, kalo mau belanja buah2 segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja ?? Langsung pesen di sini ya ?? Makasih -Mawar  https://t.co/HhgvdsBczO;;,0;1657949974142021632;;;
Grab Indonesia;2322081114;in;@mengcapekesotz Tenang Kak, kalo mau belanja buah2 segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja ?? Langsung pesen di sini ya ?? Makasih -Mawar  https://t.co/HhgvdsBczO;;,0;1657949859754967043;;;
Grab Indonesia;2322081114;in;@autuomn NahKak, kalo mau belanja buah segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja ?? Langsung pesen di sini ya ?? Makasih -Mawar https://t.co/HhgvdsBczO;;,0;1657949610768490496;;;
Grab Indonesia;2322081114;in;@undipmenfess Mimin.. Kalo mau beli buah potong segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja ?? Langsung cek di sini ya ?? Makasih -Budi   https://t.co/HhgvdsBczO;;,0;1657949478413017089;;;
Grab Indonesia;2322081114;in;@onyourq__uin Chinguu.. Kalo mau beli buah2 segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja ?? Langsung pesen di sini ya ?? Gumawoo -Budi  https://t.co/HhgvdsBczO;;,0;1657949293897207809;;;
Gilangg;1670955708;in;@yourmartabak @GrabID iyanihh bener gua juga punya pengalaman tapi mau dispill kasian drivernya, jadi bekasi - lubang buaya ongkos 88ribu, First Impression lqngsung ngomong ongkos ditambah mulu, bete yang ada penumpang digituin padahal udah ada tip ditangan, driver bintang 5 tapi kok bisa gt? @GrabID;;,0;1657949150405881858;;;
Grab Indonesia;2322081114;in;@jiejieLoey_ Nanti kalo mau beli buah2 segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja Kak ?? Langsung pesen di sini ya ?? Makasih -Budi  https://t.co/HhgvdsBczO;;,0;1657949121909788672;;;
Grab Indonesia;2322081114;in;@danutapr Eitts.. Kalo mau restock buah2 segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja Kak ?? Langsung pesen di sini ya ?? Makasih -Budi  https://t.co/HhgvdsBczO;;,0;1657949018021068800;;;
Grab Indonesia;2322081114;in;@yylucu Eitts.. Kalo mau belanja buah2 segar yang pengirimannya #SejamSampai dan ga perlu repot keluar rumah, bisa langsung order di GrabMart aja Kak ?? Langsung pesen di sini ya ?? Makasih -Budi https://t.co/HhgvdsBczO;;,0;1657948879655170048;;;
